source,source_geo_id,source_geo_name,source_geo_type,canonical_geo_id,match_method,confidence_score,notes
zillow,394698,"Huntsville, AL",msa,metro_26620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AL
zillow,394529,"Deming, NM",msa,metro_19700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NM
zillow,394983,"Pittsfield, MA",msa,metro_38340,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MA
zillow,394780,"Lawton, OK",msa,metro_30020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OK
zillow,394801,"Logansport, IN",msa,metro_30900,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394844,"McComb, MS",msa,metro_32620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394645,"Greeley, CO",msa,metro_24540,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=CO
zillow,394489,"Columbus, IN",msa,metro_18020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394673,"Hays, KS",msa,metro_25700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,394524,"Decatur, IL",msa,metro_19500,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IL
zillow,395042,"Russellville, AR",msa,metro_40780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AR
zillow,395207,"Washington, IN",msa,metro_47780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IN
zillow,394365,"Batavia, NY",msa,metro_12860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,395202,"Warner Robins, GA",msa,metro_47580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,394858,"Middlesborough, KY",msa,metro_33180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KY
zillow,394818,"Magnolia, AR",msa,metro_31620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AR
zillow,394873,"Monroe, MI",msa,metro_33780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,394984,"Plainview, TX",msa,metro_38380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394387,"Binghamton, NY",msa,metro_13780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,394707,"Iowa City, IA",msa,metro_26980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394718,"Jamestown, ND",msa,metro_27420,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=ND
zillow,394370,"Bay City, TX",msa,metro_13060,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394495,"Cookeville, TN",msa,metro_18260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TN
zillow,395211,"Watertown, SD",msa,metro_47980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SD
zillow,394727,"Johnstown, PA",msa,metro_27780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394362,"Barre, VT",msa,metro_12740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VT
zillow,394711,"Jackson, MS",msa,metro_27140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394593,"Findlay, OH",msa,metro_22300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,394407,"Bozeman, MT",msa,metro_14580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MT
zillow,395077,"Searcy, AR",msa,metro_42620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AR
zillow,394833,"Marshalltown, IA",msa,metro_32260,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=IA
zillow,394386,"Billings, MT",msa,metro_13740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MT
zillow,394875,"Montgomery, AL",msa,metro_33860,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AL
zillow,394402,"Boone, NC",msa,metro_14380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,394717,"Jacksonville, TX",msa,metro_27380,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,394993,"Poplar Bluff, MO",msa,metro_38740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,394963,"Paris, TX",msa,metro_37580,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=TX
zillow,395231,"Wilson, NC",msa,metro_48980,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NC
zillow,394432,"Calhoun, GA",msa,metro_15660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,395225,"Williamsport, PA",msa,metro_48700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=PA
zillow,394689,"Hot Springs, AR",msa,metro_26300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AR
zillow,395081,"Sedalia, MO",msa,metro_42740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MO
zillow,394417,"Brookhaven, MS",msa,metro_15020,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MS
zillow,394332,"Ann Arbor, MI",msa,metro_11460,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=MI
zillow,395158,"Tifton, GA",msa,metro_45700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,394914,"Newberry, SC",msa,metro_35140,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=SC
zillow,394627,"Garden City, KS",msa,metro_23780,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,394846,"McPherson, KS",msa,metro_32700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=KS
zillow,395237,"Wooster, OH",msa,metro_49300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=OH
zillow,786263,"Ruidoso, NM",msa,metro_40760,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=NM
zillow,394603,"Fort Dodge, IA",msa,metro_22700,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=IA
zillow,845162,"Granbury, TX",msa,metro_24180,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=TX
zillow,845167,"Ottawa, IL",msa,metro_36837,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=IL
zillow,786252,"Bonham, TX",msa,metro_14300,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=TX
zillow,786262,"Pella, IA",msa,metro_37800,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zori; state_code=IA
zillow,395232,"Winchester, VA",msa,county:00840,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VA
zillow,394913,"New York, NY",msa,state_36,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=NY
zillow,395038,"Rome, GA",msa,metro_40660,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=GA
zillow,394794,"Lima, OH",msa,metro_30620,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=OH
zillow,395194,"Virginia Beach, VA",msa,county:00810,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=VA
zillow,395247,"Yuma, AZ",msa,metro_49740,manual,0.9500,Story 9.2 generated exact normalized name match; dataset=zhvi; state_code=AZ
zillow,394347,"Atlanta, GA",msa,metro_12060,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Atlanta, GA to Atlanta-Sandy Springs-Alpharetta, GA"
zillow,394355,"Austin, TX",msa,metro_12420,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Austin, TX to Austin-Round Rock-Georgetown, TX"
zillow,394404,"Boston, MA",msa,metro_14460,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Boston, MA to Boston-Cambridge-Newton, MA-NH"
zillow,394463,"Chicago, IL",msa,metro_16980,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Chicago, IL to Chicago-Naperville-Elgin, IL-IN-WI"
zillow,394514,"Dallas, TX",msa,metro_19100,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Dallas, TX to Dallas-Fort Worth-Arlington, TX"
zillow,753899,"Los Angeles, CA",msa,metro_31080,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Los Angeles, CA to Los Angeles-Long Beach-Anaheim, CA"
zillow,394974,"Philadelphia, PA",msa,metro_37980,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Philadelphia, PA to Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
zillow,394976,"Phoenix, AZ",msa,metro_38060,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Phoenix, AZ to Phoenix-Mesa-Chandler, AZ"
zillow,395078,"Seattle, WA",msa,metro_42660,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Seattle, WA to Seattle-Tacoma-Bellevue, WA"
zillow,395148,"Tampa, FL",msa,metro_45300,manual,1.0000,"Story 9.2 priority metro mapping: Zillow Tampa, FL to Tampa-St. Petersburg-Clearwater, FL"
